subject name,course name,catalog number,credits,term,description,enrollment requirements,quantatative,writing,CA1,CA2,CA3,CA4,CA4INT,TOI1,TOI2,TOI3,TOI4,TOI5,TOI6
Sociology,Internship: Field Experience,3990,1.00 - 6.00,Spring 2026,Supervised field experience. Students taking this course will be assigned a final grade of S (satisfactory) or U (unsatisfactory). Hours by arrangement. 42 hours per semester per credit. Repeatable to a maximum of six credits.,Enrollment Requirements: Must be taken with SOCI 3991 concurrently unless continuing an internship already initiated; open to juniors or higher.,False,False,False,False,False,False,False,False,False,False,False,False,False
Sociology,Internship: Research Paper,3991,1.00 - 2.00,Spring 2026,Research paper based on Field Experience.,Enrollment Requirements: Must be taken with SOCI 3990; open to juniors or higher. May be repeated to a maximum of three credits including SOCI 3991W which may be taken only once.,False,False,False,False,False,False,False,False,False,False,False,False,False
Sociology,Internship: Research Paper,3991W,1.00 - 2.00,Spring 2026,Research paper based on Field Experience. May not be repeated.,Enrollment Requirements: ENGL 1007 or 1010 or 1011; must be taken with SOCI 3990; open to juniors or higher. Cannot be taken if reached maximum repeat of SOCI 3991.,False,True,False,False,False,False,False,False,False,False,False,False,False
Spanish,Elementary Spanish I,1001,,Spring 2026,"Elementary level communication skills in Spanish focusing on expressing likes, dislikes, personal information. Introduction to the cultures of the Spanish-speaking world. Course for students who have never studied Spanish.","Enrollment Requirements: Not open to students who have had three or more years of high school Spanish. May not be taken out of sequence after passing SPAN 1002, 1003 or 1004, or any 2000 level or above course taught in Spanish.",False,False,False,False,False,False,False,False,False,False,False,False,False
Spanish,Elementary Spanish II,1002,,Spring 2026,Advanced beginner level Spanish course with further development of communication skills in Spanish. Focus on expressing events in the past and the future. Further exploration of cultural diversity in the Spanish-speaking world.,"Enrollment Requirements: SPAN 1001. May not be taken out of sequence after passing SPAN 1003 or 1004. May not be taken for credit after passing any 2000-level or above course taught in Spanish, or three or more years of high school Spanish.",False,False,False,False,False,False,False,False,False,False,False,False,False
Spanish,Intermediate Spanish I,1003,,Spring 2026,"Basic intermediate level Spanish course with further development of uncomplicated communicative tasks. Focus on expressing subjectivity, opinions and arguments. Detailed analysis of Spanish speaking countries and societies.","Enrollment Requirements: SPAN 1002 or two years of high school Spanish. May not be taken out of sequence after passing SPAN 1004. May not be taken for credit after passing any 2000-level or above course taught in Spanish, or three or more years of high school Spanish.",False,False,False,False,False,False,False,False,False,False,False,False,False
Spanish,Intermediate Spanish II,1004,,Spring 2026,Intensive practice in communicative skills in all modes of communication. Course provides a cultural context in order to ease communicating in Spanish. Topics include analysis of short films and texts. Students elaborate complex arguments and connect them to their own experience at an intermediate high level.,Enrollment Requirements: SPAN 1003. Cannot be taken for credit after any 2000 level or above courses taught in Spanish.,False,False,False,False,False,False,False,False,False,False,False,False,False
Spanish,Major Works of Hispanic Literature in Translation,1007,3.00,Spring 2026,A study of major works selected from the best of Spanish and Spanish-American literature. A knowledge of Spanish is not required. CA 1. CA 4-INT.,"Content Areas: CA1: Arts & Humanities, CA4INT: Div & Multi - Intl",False,False,True,False,False,False,True,False,True,False,False,False,False
Spanish,"Christians, Muslims and Jews in Medieval Spain",1008,3.00,Spring 2026,"Contacts, conflicts and coexistence among the diverse cultures and traditions of medieval Spain: Christian Hispania, Muslim al-Andalus, and Jewish Sefarad. Taught in English. CA 1. CA 4-INT.","Content Areas: CA1: Arts & Humanities, CA4INT: Div & Multi - Intl",False,False,True,False,False,False,True,False,True,False,False,True,False
Spanish,"Latino Literature, Culture, and Society",1009,3.00,Spring 2026,"(Also offered as LLAS 1009.) Critical approaches to Latinos/as and cultural representation, production, and agency, as impacted by globalization and local dynamics. Will engage the value and function of  race, gender and sexuality in popular culture, literature, film, music, digital culture, visual arts, and urban culture.  Taught in English. Knowledge of Spanish is not required. CA 1. CA 4.","Content Areas: CA1: Arts & Humanities, CA4: Diversity & Multicultural",False,False,True,False,False,True,False,False,True,True,False,False,False
Spanish,Contemporary Spanish Culture and Society through Film,1010,3.00,Spring 2026,"Critical approaches to Spanish culture and society from the early 20th century to the present as portrayed in Spanish film. Introduction to filmic textual analysis and film history. Discussion of topics such as the avant-garde, social art, revolutionary movements, civil war, exile, Francoism, democratic transition, peripheral nationalisms, immigration, cultural diversity, postmodernity, globalization. Taught in English; Spanish not required; does not fulfill foreign language requirement. CA 1. CA 4-INT.","Content Areas: CA1: Arts & Humanities, CA4INT: Div & Multi - Intl",False,False,True,False,False,False,True,False,True,True,False,False,False
Spanish,Spanish for Engineering II,3102,1.00,Spring 2026,"This course provides dual-degree Engineering and Spanish students more advanced vocabulary, methods, and field-specific knowledge. Students will learn to describe scientific processes, to follow scientific presentations in Spanish, and to create preparation and evaluation materials for these presentations.",Enrollment Requirements: SPAN 3101 or instructor consent; open to sophomore or higher dual-degree Spanish and Engineering students. Not open for credit to students who have passed SPAN 3171. Recommended preparation: SPAN 1003 or equivalent.,False,False,False,False,False,False,False,False,False,False,False,False,False
Spanish,Spanish for the Health Professions,3172,3.00,Spring 2026,Introduction to medical terminology and language uses in Spanish for students desiring to use Spanish in the health professions. Intercultural preparation to work with patients of Latino and Hispanic origin.,Enrollment Requirements: SPAN 1004 or three or more years of Spanish in high school.,False,False,False,False,False,False,False,False,False,False,False,False,False
Spanish,Intermediate Spanish Composition,3178,3.00,Spring 2026,Provides a thorough review of grammar and methodical practice in composition leading to command of practical idioms and vocabulary.,Enrollment Requirements: SPAN 1004 or three or more years of Spanish in high school.,False,False,False,False,False,False,False,False,False,False,False,False,False
Spanish,Spanish Conversation: Cultural Topics,3179,3.00,Spring 2026,"In-depth development of speaking skills through cultural readings, group discussions and oral presentations on selected topics concerning the Spanish-speaking world.",Enrollment Requirements: Recommended preparation: SPAN 3178 or instructor consent.,False,False,False,False,False,False,False,False,False,False,False,False,False
Spanish,Spanish Civilization to the Modern Period,3200,3.00,Spring 2026,"An interdisciplinary course analyzing the politics, social structures, and cultural life of Spain from its beginnings to the start of the nineteenth century.",Enrollment Requirements: Recommended preparation: SPAN 3178 or instructor consent.,False,False,False,False,False,False,False,False,False,False,False,False,False
